No,District,NRSC,GSI,New,Type_of_sl,Length,Width,Area,Building_I,Road_impac,Impact_Agr,LU_2010,LU_2018,Specific_r,Remarks,POINT_X,POINT_Y,Reclass_Sl,RASTERVALU,Rainfall(mm),Normal(mm),%increase
0,Idukki,N,Y,N,SS,0,0,0.0,1,N,N,BUI,BUI,1,Cracks were developed in the house. The house was partly destroyed.,77.09912,9.77487,3,16.2833805084,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,1,N,FMP,FMP,FMP,1,Cracks were developed in the house. The house was partly destroyed.,77.08532,9.78994,4,22.529094696,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,11,5,51.74,0,N,FMP,FMP,FMP,1,Slide occurred in cultivated land,77.13547,9.7536,4,24.1947803497,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,30,17,494.69,0,N,N,FMP,CSB,1/2,Unplanned cutting of slope for initiating some construction activities along with pore water pressure and reduction of strength on super-saturation are the geo-scientific causes observed.,77.089176839,9.769354084,3,18.9707889557,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,1,N,N,BUI,BUI,1,The half of the house got destroyed due to failure.,77.12414,9.78602,6,30.9885139465,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,1,N,BSL,BSL,BSL,1,The house was partly destroyed. Lot of rock blocks present in the upslope part is creating treat to the house.,77.12578,9.75691,2,13.5225896835,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,1,N,N,BUI,BUI,1,"One small slope failure occur in the front of the house destroying the retaining wall. Cracks were developed all around the house, emergence of spring at various location were observed.",77.11159,9.76188,3,19.6502017975,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,1,N,FMP,FMP,FMP,1,The cutslope failure partly damaged the house. Huge rock blocks were present in the upslope is creating treat to the house.,77.06081,9.7944,3,18.1015548706,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,26,10,252.99,1,C,FMP,BSL,FMP,1,"House partly damaged, cracks were developed within the house and the house is slightly subsided. Chances of retrogression is there. Road blocked during the incidence.",77.08296,9.76307,3,19.5346946716,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,1,C,N,ROA,ROA,2,House is situated in the upslope has developed some cracks. Road blocked.,77.06393,9.71576,4,23.8186950684,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,58,58,3322.35,0,C,SPL,FMP,SPL,2,The preparatory factor here is the unplanned cutting of slope for the construction of road. Road blocked.,77.064372717,9.715841387,6,32.6475791931,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,105,38,3995.26,1,C,FMP,FMP,FMP,1,One hollow brick unit completely washed away. Unplanned cutting of slope for construction purpose.,77.109048742,9.799007875,2,12.7541666031,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,0,C,SPL,SPL,SPL,2,Kurishummoottilpadi concrete road blocked.,77.10638,9.81083,7,35.8871955872,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,1,N,N,SPL,BUI,1,The house fully destroyed.,77.09943,9.81093,1,9.28236293793,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,35,24,818.09,1,N,FMP,FMP,BUI,1,,77.09855,9.81118,1,2.22962546349,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,13,10,133.44,0,N,FMP,FMP,FMP,1,Flow occurred in cultivated land,77.09803,9.81121,2,13.0226736069,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,15,17,244.59,0,C,FMP,FMP,FMP,2,Road blocked.,77.10003,9.80943,4,21.9157905579,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,0,C,N,ROA,ROA,,Slide occurred in cultivated land,77.07973,9.81765,2,13.7591743469,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,6,6,36.0,1,C,FMP,FMP,FMP,1/2,Cracks were developed in the house. Issuance of new spring is there.,77.056551599,9.813268859,3,19.4207134247,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,24,17,402.4,1,C,FMP,FMP,FMP,2,Road blocked. Electric post damaged.,77.07704,9.8119,5,27.0569896698,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,26,26,673.52,1,C,FMP,FMP,FMP,,Road blocked. Electric post and cables damaged.,77.078047956,9.811155495,3,16.8554515839,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,0,0,0.0,1,N,N,BUI,BUI,1,Cracks develped in the house. One cattle shed fully destroyed.,77.0999,9.81081,1,7.61058616638,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,1,N,N,BUI,BUI,1,The house was constructed by cut and fill method.,77.09984,9.8108,2,10.9199972153,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,15,9,138.16,1,N,FMP,BSL,FMP,1,The house was built by cut and fill method. The house was partly damaged. Cracks were developed inside the house.,77.07973,9.80542,4,22.6811923981,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,28,15,427.71,1,N,FMP,FMP,FMP,1,The house was built by cut and fill method. A spring was originated behind the house is still flowing.,77.07761,9.81228,5,28.8725223541,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,56,7,367.13,0,C,FMP,FMP,FMP,2,Road blocked.,77.11078,9.81248,2,14.0457191467,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,23,8,190.71,1,N,FMP,FMP,FMP,1,"One car shed fully destroyed. (Mathew Thomas, Vechucherukil, Ezhukumeel)",77.11199,9.81123,3,18.0293560028,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,14,26,380.02,1,N,SPL,SPL,SPL,1,Unplanned cutting of slope for construction of house. Chances of retrogression is there.,77.12359,9.80607,1,1.79020428658,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,52,6,316.59,0,N,FMP,FMP,FMP,2,Flow occurred in cultivated land.,77.12016413,9.803498703,3,19.5250301361,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,61,24,1430.6,0,C,FMP,FMP,FMP,2,Road blocked,77.120275322,9.805068019,5,26.500749588,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,0,0,0.0,0,N,FMP,FMP,FMP,,Flow occurred in cultivated land.,77.09414,9.78948,5,25.4921016693,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,1,N,FMP,FMP,FMP,1,Flow occurred in cultivated land.,77.0915,9.78969,3,18.30809021,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,DF,0,0,1551.26,0,N,SPL,SPL,SPL,,Flow occurred in cultivated land.,77.081189351,9.794155162,5,29.559928894,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,115,18,2028.46,0,C,FMP,FMP,FMP,,Road blocked,77.075884548,9.79712329,4,20.0755081177,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,92,11,1003.95,0,D,SPL,FMP,SPL,2,Road partly damaged.,77.068411792,9.807172499,4,23.5604782104,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,2,N,N,BUI,BUI,1,The house was built by cut and fill method. Huge rock blocks were present upslope. Another old debris flow path observed 8 m from the location.,77.07664,9.81247,4,23.7820606232,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,0,D,N,ROA,ROA,2,Slide occurred in cultivated land.,77.04987,9.67636,4,21.7580890656,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,0,0,0.0,1,N,FMP,SPL,FMP,,Precariously perched huge boulders present in the upslope area should be removed. The slope above the house is is concave convergent in nature; thus channelizing the surface run-off.,77.004,9.874,3,18.5866413116,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,24,13,304.44,1,D,FMP,FMP,FMP,2,"reported landslide in 2013 towards the upslope of house belong to Mathew Chacko, Malapravanal House. House is constructed adpating cut and fill method and landslide also reported",77.007781475,9.875731651,5,28.2084445953,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,20,9,184.41,0,N,FMP,FMP,FMP,,This location is devoid of any habitations at present,77.008699504,9.874613617,4,23.7159099579,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,DF,0,0,976.82,0,N,FMP,FMP,FMP,,House locations are about 150m downslope of this slide and at present there is no such threat prevails,77.011393836,9.877226833,6,33.6259155273,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,107,8,893.25,1,D,FMP,FMP,FMP,2,Parakkadavu-Rajamudy road completely washed away.,77.018206904,9.882473064,5,26.8883075714,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,0,0,0.0,1,N,FMP,FMP,FMP,1,"The house located the crown area developed cracks. As the slide indicates possibility of widening, the house shall be evacuated.",77.0167,9.88711,2,11.4826860428,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,0,0,0.0,0,N,FMP,FMP,FMP,,"About 50m towards west of the debris flow path, ground subsidence / aborted slide is noticed. The land belongs to Mr. Soji, which need more attention during rains.",77.0146,9.87906,3,16.0531005859,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,14,11,154.0,2,C,FCP,FCP,FCP,2,Two houses are located in the downslope below the road bench. Providing proper protection measure will take care these houses,77.020351374,9.876570361,3,19.0633869171,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,166,45,7413.11,1,C,SPL,FMP,SPL,10,"The property belongs to Shri. Savio, Kavala Vazhikkal House and it may be utilised for agriclure purpose instead of habitations",77.025504061,9.87592141,4,23.5604782104,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,0,C,FMP,FMP,FMP,2,Toe erosion by tributary nala caused the sliding,77.037,9.86918,3,19.6693649292,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,11,15,167.26,1,N,N,CSV,CSV,1/2,Slope has been modified for the construction of road as well as the house at upper level and has been kept unprotcted.,77.037395665,9.870042194,6,31.8691501617,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,DF,0,0,4068.23,1,N,FMP,FMP,FMP,,"Another house location which is about 70m away from the right flank of the slide towards NW belongs to Saseendran, Panamkunnel House developed with minor cracks and need attention",77.038593472,9.870165005,1,7.01120710373,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,DF,0,0,1041.11,1,D,BSL,GMC,BSL,,"The house located (9.872334N,77.033507E) at the toe, where the slope breaks, is vulnerable hence during incessant rain it may be vacated.",77.033606338,9.874355764,2,11.1110544205,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,DF,0,0,5683.17,1,D,BSL,SPL,BSL,,House located at the flow path destroyed completely. Kiliyar valley road got blocked at the foot slope area,77.033168995,9.87457386,4,20.6154251099,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,0,0,0.0,0,N,FMP,FMP,FMP,,,77.04493,9.86448,5,26.9984493256,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,4,N,N,BUI,BUI,1,"Apart from the mentioned houses, one Anganvadi building, two abandoned houses and cattle sheds are also located within the distressed zone.",76.982804692,9.9074383,3,16.9861049652,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,1,N,FMP,FMP,FMP,1/2,Cut slope failure.House constructed by practicing cut and fill mathod and toe removed for road construction. The cuts have been made without proper support intervention.,76.98737,9.89402,4,21.4739322662,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,DF,0,0,3950.0,3,C,FMP,FMP,FMP,,One house at the toe portion in the downslope of Gauricity-Antopuram road bench at the flow path got flooded with debris. Gauricity-Antopuram road also got blocked.,76.9983,9.90029,6,30.9471321106,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,30,5,156.56,1,D,N,FMP,BUI,1,Cut slope failure.A vertical cut of about 10m high was made for constructing house without timely support intervention.,76.977960988,9.896805392,3,17.0293807983,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,22,14,302.57,1,D,FMP,FMP,FMP,1,Cut slope failure.,76.978290823,9.896208765,3,16.3955345154,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,1,N,FMP,FMP,FMP,2,it retrogrades in the upslope direction damaging the under construction house and  road and further it extends to the rubber plantation,76.98036,9.89091,5,26.2319335938,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,16,11,171.99,1,N,FMP,FMP,FMP,1,,76.978784368,9.894847543,5,29.9215679169,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,0,0,0.0,1,D,FMP,FMP,FMP,,"Cattle shed and toillet washed away by the debris. In the road bench towards 20-30m west from the slide location, noticed development of ground cracks",76.97536,9.89052,4,22.792842865,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,19,17,319.95,1,N,RUB,RUB,RUB,5,River bank erosion. The house at the upslope is situated at about 8m away from the crown scrap. Location is adjecent to the Periyar River,76.97061,9.88415,5,27.4347038269,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,55,16,888.56,1,N,FMP,SPL,FMP,,"Cracks developed on the adjacent house belongs to Mathew, Kulangarail House",76.97685,9.88199,5,26.415271759,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,44,25,1087.32,1,D,N,FMP,BUI,1,Cut slope failure.,76.98687,9.87808,2,12.7703771591,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,8,8,62.09,0,C,FMP,FMP,FMP,2,Vimalagiri,76.999477062,9.865942307,3,16.5127410889,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,15,18,267.48,0,C,FMP,FMP,FMP,2,Vimalagiri,76.9898,9.87432,3,18.596950531,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,27,20,531.99,1,N,FMP,FMP,FMP,1,,76.98015,9.88308,2,11.9292516708,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,SS,0,0,2325.0,1,C,FCP,FCP,FCP,10,Chappacity - Prakash road blockade,76.99552,9.87402,6,33.7481994629,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,0,0,0.0,0,C,FMP,FMP,FMP,,Thadiyampad - Santigram road blockade.,76.99683,9.87294,6,30.1864624023,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,94,56,5269.31,1,N,FMP,FMP,FMP,,"Ground cracks developed on the tile roofed house belongs to Shri. Biju, Padinjarail House located 5m away from the left flank near the crown area of the slide",76.986194193,9.88315797,3,15.2614793777,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,45,10,459.69,0,C,FMP,FMP,FMP,10,"Thadiyampad - Santigram road blockade. House belongs to Smt. Ramani, Iruvayikkal House located at the dowwn slope flow path area",76.990320225,9.879818143,4,23.3131198883,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,0,0,0.0,0,N,FMP,FMP,FMP,2,Newly built cut road and its retaining wall got washed away.,76.99944,9.87463,5,27.4493408203,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,60,52,3147.82,1,C,GMC,BSL,GMC,,Chalicity - Prakash road blocade. The land may be utilised for agriclure purpose only.,77.033407595,9.855272717,2,14.52617836,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,16,8,126.23,0,N,FMP,FMP,FMP,,"Land belongs to Biju Varkey, Kunnamchira House",77.04211,9.85962,2,14.4175071716,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,0,N,FMP,FMP,FMP,1,"Land belongs to Mary Sebastian, Pulkunnel House",77.00876,9.88044,1,9.1607427597,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,1,N,FMP,FMP,FMP,1,The slope below the house bench is steep; hence the chances for retrogression .,77.00855,9.87991,4,21.9095954895,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,0,0,0.0,1,N,FMP,SPL,FMP,,Cut road at the lower slope got washed away. The land may be utilised for agriclure purpose only. Anotehr house is prsent on the upslope is unaffecetd.,77.01632,9.87402,6,33.8209342957,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,0,0,0.0,0,N,FMP,GMC,FMP,,"One house belonging to Shri. Soman, Keelath, is located on the right flank of debris flown path which followed a natural drainage course at 77.019651 E and 9.872354 N.",77.01952,9.8719,3,19.0658798218,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,142,23,3327.46,1,N,FMP,FMP,FMP,1,"On the upslope, in the crown, a bench is formed by cut and fill where one temporary shed is also constructed. Ground cracks are developed at this location.",77.036195496,9.837067417,5,28.1300182343,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,0,0,0.0,0,N,FMP,SPL,FMP,,"Land belongs to Jaison, Peedikamalayil",77.02856,9.83656,3,16.9803256989,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,30,10,306.3,1,C,GMC,GMC,GMC,1,Road blockade at downslope area. One rock block is precariously perched in the mid slope towards right of the slide scar and is posing threat to the house below. The rock ledge shall be removed.,77.027325,9.837529256,1,9.09634304047,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,31,36,1102.89,1,C,FMP,FMP,FMP,1/2,Koottakkallu-Eettikavala Panchayat road at downslope area damaged. Huge rock blocks are protruded out of the slope face on the upslope area.,77.02614,9.83063,5,27.1168174744,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,0,0,0.0,0,N,FMP,FMP,FMP,,"Land belongs to Sabu M.C., Moolathapallil House",77.02626,9.83222,4,20.6244106293,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,37,9,333.03,0,N,FMP,FMP,FMP,,"Adjacent area experienced same sort of failure initiated at same level on 4th August 2013and resulted in complete damage of a house belongs to Johnson, Kanipallil House",77.02968,9.8283,4,24.9641571045,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,27,14,371.11,1,N,FMP,BSL,FMP,1,A vertical cut of about 5 m is made for the construction of the house without easing and support intervention.,77.044205959,9.823442624,4,20.5704116821,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,DF,0,0,1526.66,0,N,FMP,BSL,FMP,,,77.043621695,9.821978338,5,27.2890911102,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,DF,0,0,1906.46,2,N,FMP,FMP,FMP,,Two houses located at the toe area at valley on either flank of the flow path is said to be flooded with debris material during this slide.,77.05082,9.8248,6,34.1895561218,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,19,19,373.24,2,N,FMP,FMP,FMP,,Two houses located at the toe area at valley on either flank of the flow path is said to be flooded with debris material during this slide.,77.0418,9.82495,4,23.8625431061,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,364,9,3157.18,0,D,SPL,SPL,SPL,,Pandipara - Irukooti road damaged. Anganvadi Building at toe portion got damaged. Culvert of adequate capacity shall be provided at the road level for avoiding damming of debris and diversion of flow.,77.01407,9.85316,5,28.1468544006,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,21,4,91.52,1,N,FMP,FMP,FMP,10,One house located about 20 m towards left of the slide developed with cracks orienting parallel to the slope face indicating distress. The house need immediate attention.,77.01608,9.85135,3,17.0983371735,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,106,18,1904.76,0,N,FMP,FMP,FMP,,Drinking water source damaged,77.00718,9.85636,3,19.4596157074,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,1,N,N,FMP,BUI,1,Cut slope failure,77.0123,9.85811,4,22.6811923981,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,DF,0,0,10781.83,1,N,FMP,FMP,FMP,,,77.006074226,9.860329954,6,34.0185661316,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,0,0,0.0,1,N,SPL,CSV,CSV,1,Cut slope failure observed on backside of the house,77.00359,9.85932,5,25.1268844604,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,12,7,79.11,2,N,FMP,FMP,FMP,1,"House at the crown area of the major slide belong to Sabu V.F, Vanchipurackal. Cracks are observed ro develop in this house.",77.02252,9.84951,5,25.816991806,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,0,0,0.0,0,N,FMP,FMP,FMP,,"Land belongs to Sibichan, Powthu House",77.02125,9.85098,6,30.630405426,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,0,0,0.0,1,N,FMP,FMP,FMP,,House situated on the right flank of the debris flown path. The flow occurred along a natural drainage path.One rockfall incident also occurred on 6th June 2018 damaging the same house severely.,77.02267,9.85195,6,32.8502845764,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,106,34,3604.38,0,N,FMP,FMP,FMP,,"Land belongs to Saji, Puthettu House",77.0276,9.85076,3,15.6601247787,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,52,8,400.82,1,N,FMP,FMP,FMP,,"Land belongs to Smt. Sarasamma, Naragathinamkuzhiyil House.",77.0293,9.84994,3,17.0983371735,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,0,0,0.0,0,N,FMP,BSL,FMP,,Highly fractured rock blocks are seen perched on the crown portion of this slide. The pipe culvert provided at the unpaved road is found smaller in dimension.,77.02999,9.85023,1,9.43626689911,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,37,25,940.43,1,N,N,CSV,CSV,2,Cut slope failure in the Vimalagiri - Thadiyampadu road cut. About 12m high near verical cut left without attention. The house is located apprx.12m inside the hill from main scarp is in danger.,76.9714,9.87884,3,18.8117542267,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,23,14,309.3,0,C,FMP,FMP,FMP,1,Cut slope failure,77.03136,9.83944,3,18.645816803,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,1,N,FMP,FMP,FMP,,Thin overburden comprsising soil and debris stripped off to exposes the bedrock. Towards the left there is a gully along which also water channelizes.,77.0194,9.83922,4,23.3583812714,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,1,C,FMP,FMP,FMP,2,It is better to provide a breast wall with weep holes at the road bench level to stabilise the upslope area (Cut slope failure),77.014939145,9.84098044,5,25.2210597992,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,20,19,375.94,1,C,FMP,FMP,FMP,2/3,Proper catch drain arrangements should be provided at the hill side of the road,77.014510101,9.841078576,5,27.919511795,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,1,C,FMP,BSL,FMP,3,The water from the road bench level should be diverted away safely without entering into valley.,77.01246,9.83962,3,16.8554515839,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,14,10,138.88,0,C,FMP,FMP,FMP,2,,77.01404,9.8361,4,21.8433628082,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,17,7,110.0,0,C,FMP,FMP,FMP,2,Proper catch drain arrangements should be provided at the hill side of the road,77.008817109,9.837136014,4,22.7498435974,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,0,C,FMP,FMP,FMP,2,An open well collapsed at this location while sliding of the overburden material at this location,77.00919,9.83704,5,27.0375003815,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,0,0,0.0,0,N,FMP,SPL,FMP,,"Three debris flow incidences were noticed adjacent to this location on either side of house belongs to Shri Bijomon Chacko, Parackal house.",77.01262,9.83516,6,32.7189674377,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,DF,0,0,1163.71,1,C,FMP,SPL,FMP,,Ground cracks are present in the crown area indicating chances of retrogression,77.00294753,9.82757286,3,15.3924789429,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,DF,0,0,3447.59,1,C,FMP,SPL,FMP,,Proper catch drain arrangements should be provided at the church location at the toe of the debris flow,77.00221,9.82797,4,23.4316577911,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,28,10,276.85,0,N,FMP,BSL,FMP,,Proper catch drain arrangements should be provided at the hill side of the road and the surface water shoul be diverted and drained to the stream downslope.,77.00238,9.82773,4,23.5251102448,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,24,30,717.6,1,N,FMP,FMP,FMP,1,,76.98542,9.84609,5,26.1640319824,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,DF,0,0,5575.0,1,C,FMP,FMP,FMP,,,76.9897379877,9.84718449422,5,28.8725223541,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,0,N,FMP,FMP,FMP,2/3,Proper catch drain arrangements should be provided at the hill side of the road and the surface water shoul be diverted and drained to the stream downslope.,77.00447,9.82696,1,4.65714931488,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,17,9,154.53,0,N,TEA,TEA,TEA,,Slide incident located inside the tea plantation,77.021,9.83458,3,16.679271698,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,18,8,144.0,0,N,FMP,FMP,FMP,,,76.99044,9.84642,4,20.6356372833,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,36,26,936.0,0,C,FMP,FMP,FMP,2,The thick overburden material present in the left flank will fail as it developed ground cracks,76.99068999,9.842477482,4,23.0311088562,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,80,10,800.0,1,C,FMP,SPL,FMP,,,76.991788814,9.841613408,4,23.1765518188,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,24,6,144.0,1,N,FMP,FMP,FMP,1,The overburden material present in between these slides shall be removed/stripped.,76.97719,9.85201,6,30.067035675,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,0,C,FMP,FMP,FMP,,The overburden material present in between these slides shall be removed/stripped.,76.99993,9.85493,3,18.943145752,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,99,8,792.0,1,C,BSL,BSL,BSL,,The surface run off along this unpaved road (Priyadersinimedu) shall be regulated so as not to enter into valley in uncontrolled manner.,76.98005,9.85241,4,24.1087722778,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,23,5,115.0,1,C,N,BUI,BUI,1/4,"It is also been told that about 6 years back, the same location witnessed a slope failure in the rear side cut of the same house. Shri Benny's mother got killed in that event.",76.98018,9.85194,5,26.4464054108,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,16,6,96.0,0,C,FMP,FMP,FMP,2,,76.974924997,9.853270171,6,30.815202713,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,DF,0,0,5628.0,1,N,FMP,FMP,FMP,,,77.0013,9.84997,4,20.7585716248,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,28,7,196.0,0,C,FMP,FMP,FMP,2,,77.00115,9.85234,2,13.0858678818,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,2,N,FMP,FMP,FMP,1,"Thomas Joseph, Vellamattathil House lis located at 9.85316 N, 76.991232 E",76.99134,9.85342,4,20.5343055725,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,DF,0,0,2011.0,0,N,FMP,FMP,FMP,,"Another debris flow incidence noticed at location 9.853924 N, 76.982759 E on the right flank.",76.98246,9.85404,5,27.2757892609,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,DF,0,0,1925.0,0,N,FMP,FMP,FMP,,,76.99537,9.84622,5,27.4654273987,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,0,0,0.0,0,N,FMP,FMP,FMP,,,76.99126,9.84831,6,34.2671279907,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,0,0,0.0,0,N,FMP,BSL,FMP,,,76.98947,9.8507,5,27.9564380646,3211.1,1749.1,83.58%
